Date,Delta_dir,Open_price,Close_price,Transaction
2020-01-24,0,38.042,37.654667,no_trade
2020-01-27,1,36.132668,37.201332,no_trade
2020-01-28,0,37.899334,37.793331,no_trade
2020-01-29,1,38.379333,38.732666,no_trade
2020-01-30,1,42.161331,42.720669,no_trade
2020-01-31,1,42.666668,43.371334,no_trade
2020-02-03,1,44.912666,52.0,no_trade
2020-02-04,1,58.863998,59.137333,no_trade
2020-02-05,0,54.883999,48.98,no_trade
2020-02-06,1,46.661331,49.930668,no_trade
2020-02-07,1,48.703335,49.871334,no_trade
2020-02-10,0,53.333332,51.418667,no_trade
2020-02-11,1,51.252666,51.625332,no_trade
2020-02-12,0,51.858002,51.152668,no_trade
2020-02-13,1,49.456001,53.599998,no_trade
2020-02-14,1,52.481335,53.335335,no_trade
2020-02-18,1,56.106667,57.226665,no_trade
2020-02-19,0,61.566666,61.161331,no_trade
2020-02-20,0,60.796665,59.960667,no_trade
2020-02-21,0,60.465332,60.066666,no_trade
2020-02-24,0,55.933334,55.585999,no_trade
2020-02-25,0,56.599998,53.327332,no_trade
2020-02-26,0,52.166668,51.919998,no_trade
2020-02-27,0,48.666668,45.266666,no_trade
2020-02-28,1,41.98,44.532665,no_trade
2020-03-02,1,47.417332,49.574669,no_trade
2020-03-03,0,53.666668,49.700668,no_trade
2020-03-04,0,50.930668,49.966667,no_trade
2020-03-05,1,48.251331,48.302666,no_trade
2020-03-06,1,46.0,46.898666,no_trade
2020-03-09,1,40.359333,40.533333,no_trade
2020-03-10,0,43.962002,43.021999,no_trade
2020-03-11,0,42.68,42.282001,no_trade
2020-03-12,0,38.726002,37.369999,no_trade
2020-03-13,0,39.666668,36.441334,no_trade
2020-03-16,0,31.299999,29.671333,no_trade
2020-03-17,0,29.334,28.68,no_trade
2020-03-18,0,25.933332,24.081333,no_trade
2020-03-19,1,24.98,28.509333,no_trade
2020-03-20,0,29.213333,28.502001,no_trade
2020-03-23,1,28.906668,28.952667,no_trade
2020-03-24,1,31.82,33.666668,no_trade
2020-03-25,0,36.349998,35.950001,no_trade
2020-03-26,0,36.492668,35.210667,no_trade
2020-03-27,1,33.666668,34.290668,no_trade
2020-03-30,0,34.017334,33.475334,no_trade
2020-03-31,1,33.416668,34.933334,no_trade
2020-04-01,0,33.599998,32.104,no_trade
2020-04-02,0,32.068668,30.298,no_trade
2020-04-03,0,33.966667,32.000668,no_trade
2020-04-06,1,34.080002,34.416,no_trade
2020-04-07,1,36.333332,36.363335,no_trade
2020-04-08,0,36.946667,36.589333,no_trade
2020-04-09,1,37.472668,38.200001,no_trade
2020-04-13,1,39.344002,43.396667,no_trade
2020-04-14,1,46.598,47.326,no_trade
2020-04-15,0,49.466667,48.655334,no_trade
2020-04-16,1,47.796001,49.680668,no_trade
2020-04-17,0,51.485332,50.259335,no_trade
2020-04-20,1,48.846668,49.757332,no_trade
2020-04-21,0,48.674667,45.781334,no_trade
2020-04-22,1,46.931999,48.807335,no_trade
2020-04-23,0,48.506668,47.042,no_trade
2020-04-24,1,47.387333,48.343334,no_trade
2020-04-27,1,49.174,53.25,no_trade
2020-04-28,0,53.042667,51.274666,no_trade
2020-04-29,1,52.678001,53.367332,no_trade
2020-04-30,0,57.012669,52.125332,no_trade
2020-05-01,0,50.333332,46.754665,no_trade
2020-05-04,1,46.733334,50.745998,no_trade
2020-05-05,0,52.652668,51.214001,no_trade
2020-05-06,1,51.766666,52.172001,no_trade
2020-05-07,1,51.813999,52.002666,no_trade
2020-05-08,1,52.917999,54.627998,no_trade
2020-05-11,1,52.700668,54.085999,no_trade
2020-05-12,0,55.133331,53.960667,no_trade
2020-05-13,0,54.722,52.730667,no_trade
2020-05-14,1,52.0,53.555332,no_trade
2020-05-15,1,52.689999,53.278,no_trade
2020-05-18,0,55.185333,54.242001,no_trade
2020-05-19,0,54.344666,53.867332,no_trade
2020-05-20,0,54.700001,54.370667,no_trade
2020-05-21,1,54.400002,55.173332,no_trade
2020-05-22,0,54.811333,54.458668,no_trade
2020-05-26,0,55.633331,54.591331,no_trade
2020-05-27,0,54.723999,54.681999,no_trade
2020-05-28,0,54.234001,53.720669,no_trade
2020-05-29,1,53.916668,55.666668,no_trade
2020-06-01,1,57.200001,59.873333,no_trade
2020-06-02,0,59.646667,58.770668,no_trade
2020-06-03,0,59.208,58.863998,no_trade
2020-06-04,0,59.325333,57.625332,no_trade
2020-06-05,1,58.522667,59.043999,no_trade
2020-06-08,1,61.266666,63.327999,no_trade
2020-06-09,1,62.667332,62.711334,no_trade
2020-06-10,1,66.125336,68.33667,no_trade
2020-06-11,0,66.013336,64.856003,no_trade
2020-06-12,0,65.333336,62.352001,no_trade
2020-06-15,1,61.186001,66.059998,no_trade
2020-06-16,0,67.456665,65.475334,no_trade
2020-06-17,1,65.847336,66.119331,no_trade
2020-06-18,1,66.866669,66.930664,no_trade
2020-06-19,0,67.518669,66.726669,no_trade
2020-06-22,0,66.66333,66.288002,no_trade
2020-06-23,1,66.592003,66.785332,no_trade
2020-06-24,0,66.274002,64.056664,no_trade
2020-06-25,1,63.618,65.732002,no_trade
2020-06-26,0,66.318665,63.982666,no_trade
2020-06-29,1,64.60067,67.290001,no_trade
2020-06-30,1,67.099998,71.987335,no_trade
2020-07-01,1,72.199997,74.641998,no_trade
2020-07-02,0,81.431999,80.577332,no_trade
2020-07-06,1,85.112663,91.438667,no_trade
2020-07-07,0,93.667336,92.657333,no_trade
2020-07-08,0,93.666664,91.05867,no_trade
2020-07-09,0,93.132668,92.952003,no_trade
2020-07-10,1,93.066666,102.976669,no_trade
2020-07-13,0,110.599998,99.804001,no_trade
2020-07-14,0,103.73333,101.120003,no_trade
2020-07-15,1,102.866669,103.067329,no_trade
2020-07-16,1,98.477333,100.042664,no_trade
2020-07-17,0,100.896667,100.056,no_trade
2020-07-20,1,101.267334,109.533333,no_trade
2020-07-21,0,109.328667,104.557335,no_trade
2020-07-22,0,106.599998,106.155334,no_trade
2020-07-23,0,111.93,100.87133,no_trade
2020-07-24,1,94.400665,94.466667,no_trade
2020-07-27,1,95.666664,102.639999,no_trade
2020-07-28,0,100.26667,98.432671,no_trade
2020-07-29,0,100.066666,99.940666,no_trade
2020-07-30,0,99.199997,99.166,no_trade
2020-07-31,0,101.0,95.384003,no_trade
2020-08-03,1,96.613335,99.0,no_trade
2020-08-04,0,99.667336,99.133331,no_trade
2020-08-05,0,99.532669,99.001335,no_trade
2020-08-06,0,99.388664,99.305336,no_trade
2020-08-07,0,99.96933,96.847336,no_trade
2020-08-10,0,96.533333,94.571335,no_trade
2020-08-11,0,93.066666,91.625999,no_trade
2020-08-12,1,98.0,103.650665,no_trade
2020-08-13,1,107.400002,108.066666,no_trade
2020-08-14,0,110.999336,110.047333,no_trade
2020-08-17,1,111.800003,122.375999,no_trade
2020-08-18,0,126.599335,125.806,no_trade
2020-08-19,1,124.333336,125.235336,no_trade
2020-08-20,1,124.045334,133.455338,no_trade
2020-08-21,1,136.317337,136.665329,no_trade
2020-08-24,0,141.751999,134.279999,no_trade
2020-08-25,1,131.659332,134.889328,no_trade
2020-08-26,1,137.333328,143.544662,no_trade
2020-08-27,1,145.363998,149.25,no_trade
2020-08-28,0,153.007996,147.559998,no_trade
2020-08-31,1,148.203339,166.106674,no_trade
2020-09-01,0,167.380005,158.350006,no_trade
2020-09-02,0,159.66333,149.123337,no_trade
2020-09-03,0,135.743332,135.666672,no_trade
2020-09-04,1,134.270004,139.440002,no_trade
2020-09-08,0,118.666664,110.07,no_trade
2020-09-09,1,118.866669,122.09333,no_trade
2020-09-10,0,128.736664,123.779999,no_trade
2020-09-11,0,127.313332,124.239998,no_trade
2020-09-14,1,126.98333,139.873337,no_trade
2020-09-15,1,145.520004,149.919998,no_trade
2020-09-16,1,146.623337,147.253326,no_trade
2020-09-17,1,138.53334,141.143326,no_trade
2020-09-18,0,149.313339,147.383331,no_trade
2020-09-21,0,151.043335,149.796661,no_trade
2020-09-22,0,143.199997,141.410004,no_trade
2020-09-23,0,135.053329,126.786667,no_trade
2020-09-24,1,121.26667,129.263336,no_trade
2020-09-25,1,131.156662,135.779999,no_trade
2020-09-28,0,141.539993,140.399994,no_trade
2020-09-29,1,138.666672,139.690002,no_trade
2020-09-30,1,140.440002,143.003326,no_trade
2020-10-01,1,146.919998,149.386673,no_trade
2020-10-02,0,140.463333,138.363327,no_trade
2020-10-05,1,141.116669,141.893326,no_trade
2020-10-06,0,141.263336,137.993332,no_trade
2020-10-07,1,139.956665,141.766663,no_trade
2020-10-08,0,146.146667,141.973328,no_trade
2020-10-09,1,143.376663,144.666672,no_trade
2020-10-12,1,147.333328,147.433334,no_trade
2020-10-13,1,147.78334,148.883331,no_trade
2020-10-14,1,149.926666,153.766663,no_trade
2020-10-15,0,150.103333,149.626663,no_trade
2020-10-16,0,151.479996,146.556671,no_trade
2020-10-19,0,148.746674,143.610001,no_trade
2020-10-20,0,143.916672,140.646667,no_trade
2020-10-21,0,140.899994,140.880005,no_trade
2020-10-22,0,147.306671,141.929993,no_trade
2020-10-23,0,140.613327,140.210007,no_trade
2020-10-26,1,137.210007,140.093338,no_trade
2020-10-27,1,141.253326,141.559998,no_trade
2020-10-28,0,138.82666,135.339996,no_trade
2020-10-29,1,136.653336,136.943329,no_trade
2020-10-30,0,135.633331,129.346664,no_trade
2020-11-02,1,131.333328,133.503326,no_trade
2020-11-03,1,136.57666,141.300003,no_trade
2020-11-04,0,143.539993,140.32666,no_trade
2020-11-05,1,142.766663,146.029999,no_trade
2020-11-06,0,145.366669,143.316666,no_trade
2020-11-09,0,146.5,140.419998,no_trade
2020-11-10,0,140.029999,136.786667,no_trade
2020-11-11,1,138.816666,139.043335,no_trade
2020-11-12,0,138.350006,137.253326,no_trade
2020-11-13,0,136.949997,136.166672,no_trade
2020-11-16,0,136.309998,136.029999,no_trade
2020-11-17,0,153.389999,147.203339,no_trade
2020-11-18,1,149.449997,162.213333,no_trade
2020-11-19,1,164.0,166.42334,no_trade
2020-11-20,0,165.996674,163.203339,no_trade
2020-11-23,1,167.833328,173.949997,no_trade
2020-11-24,1,180.133331,185.126663,no_trade
2020-11-25,1,183.353333,191.333328,no_trade
2020-11-27,1,193.720001,195.253326,no_trade
2020-11-30,0,200.736664,189.199997,no_trade
2020-12-01,0,199.196671,194.919998,no_trade
2020-12-02,1,185.479996,189.606674,no_trade
2020-12-03,1,196.67334,197.793335,no_trade
2020-12-04,1,197.003326,199.679993,no_trade
2020-12-07,1,201.639999,213.919998,no_trade
2020-12-08,1,208.503326,216.626663,no_trade
2020-12-09,0,217.896667,201.493332,no_trade
2020-12-10,1,191.456665,209.023331,no_trade
2020-12-11,0,205.003326,203.330002,no_trade
2020-12-14,1,206.333328,213.276672,no_trade
2020-12-15,0,214.426666,211.083328,no_trade
2020-12-16,0,209.410004,207.589996,no_trade
2020-12-17,1,209.396667,218.633331,no_trade
2020-12-18,1,222.96666,231.666672,no_trade
2020-12-21,0,222.080002,216.619995,no_trade
2020-12-22,0,216.0,213.446671,no_trade
2020-12-23,1,210.733337,215.32666,no_trade
2020-12-24,1,214.330002,220.589996,no_trade
2020-12-28,0,224.83667,221.229996,no_trade
2020-12-29,1,220.333328,221.996674,no_trade
2020-12-30,1,224.0,231.593338,no_trade
2020-12-31,1,233.330002,235.223328,no_trade
2021-01-04,1,239.820007,243.256668,no_trade
2021-01-05,1,241.220001,245.036667,no_trade
2021-01-06,0,252.830002,251.993332,no_trade
2021-01-07,1,259.209991,272.013336,no_trade
2021-01-08,1,285.333344,293.339996,no_trade
2021-01-11,0,283.133331,270.396667,no_trade
2021-01-12,1,277.0,283.146667,no_trade
2021-01-13,1,284.253326,284.803345,no_trade
2021-01-14,1,281.130005,281.666656,no_trade
2021-01-15,0,284.0,275.386658,no_trade
2021-01-19,1,279.266663,281.516663,no_trade
2021-01-20,0,286.246674,283.483337,no_trade
2021-01-21,0,285.0,281.66333,no_trade
2021-01-22,1,278.103333,282.213318,no_trade
2021-01-25,1,285.0,293.600006,no_trade
2021-01-26,0,297.126678,294.363342,no_trade
2021-01-27,0,290.116669,288.053345,no_trade
2021-01-28,1,273.333344,278.476654,no_trade
2021-01-29,0,276.666656,264.51001,no_trade
2021-02-01,1,271.429993,279.936676,no_trade
2021-02-02,1,281.559998,290.929993,no_trade
2021-02-03,0,292.339996,284.896667,no_trade
2021-02-04,0,285.0,283.329987,no_trade
2021-02-05,1,281.666656,284.07666,no_trade
2021-02-08,0,289.890015,287.806671,no_trade
2021-02-09,0,285.040009,283.15332,no_trade
2021-02-10,0,281.213318,268.273346,no_trade
2021-02-11,0,270.813324,270.553345,no_trade
2021-02-12,1,267.08667,272.040009,no_trade
2021-02-16,0,272.666656,265.406677,no_trade
2021-02-17,1,259.696655,266.049988,no_trade
2021-02-18,1,260.299988,262.459991,no_trade
2021-02-19,0,265.0,260.433319,no_trade
2021-02-22,0,254.213333,238.166672,no_trade
2021-02-23,1,220.710007,232.946671,no_trade
2021-02-24,1,237.28334,247.339996,no_trade
2021-02-25,0,242.050003,227.406662,no_trade
2021-02-26,0,233.333328,225.166672,no_trade
2021-03-01,1,230.036667,239.476669,no_trade
2021-03-02,0,239.426666,228.813339,no_trade
2021-03-03,0,229.330002,217.733337,no_trade
2021-03-04,0,218.600006,207.146667,no_trade
2021-03-05,0,208.686661,199.316666,no_trade
2021-03-08,0,200.183334,187.666672,no_trade
2021-03-09,1,202.726669,224.526672,no_trade
2021-03-10,0,233.433334,222.686661,no_trade
2021-03-11,1,233.133331,233.199997,no_trade
2021-03-12,1,223.333328,231.243332,no_trade
2021-03-15,1,231.363327,235.979996,no_trade
2021-03-16,0,234.449997,225.626663,no_trade
2021-03-17,1,218.956665,233.936661,no_trade
2021-03-18,0,228.096664,217.720001,no_trade
2021-03-19,1,215.53334,218.289993,no_trade
2021-03-22,0,228.196671,223.333328,no_trade
2021-03-23,0,225.256668,220.720001,no_trade
2021-03-24,0,222.636673,210.089996,no_trade
2021-03-25,1,204.333328,213.463333,no_trade
2021-03-26,0,213.956665,206.236664,no_trade
2021-03-29,0,205.213333,203.763336,no_trade
2021-03-30,1,200.583328,211.873337,no_trade
2021-03-31,1,215.539993,222.643326,no_trade
2021-04-01,0,229.456665,220.583328,no_trade
2021-04-05,0,235.903336,230.350006,no_trade
2021-04-06,1,230.100006,230.539993,no_trade
2021-04-07,0,229.0,223.656662,no_trade
2021-04-08,1,225.793335,227.933334,no_trade
2021-04-09,0,225.92334,225.67334,no_trade
2021-04-12,1,228.566666,233.993332,no_trade
2021-04-13,1,237.566666,254.106674,no_trade
2021-04-14,0,256.899994,244.07666,no_trade
2021-04-15,0,247.699997,246.28334,no_trade
2021-04-16,1,242.883331,246.593338,no_trade
2021-04-19,0,239.866669,238.210007,no_trade
2021-04-20,1,239.139999,239.66333,no_trade
2021-04-21,1,234.92334,248.039993,no_trade
2021-04-22,0,247.166672,239.896667,no_trade
2021-04-23,1,239.933334,243.133331,no_trade
2021-04-26,0,247.0,246.066666,no_trade
2021-04-27,0,239.320007,234.91333,no_trade
2021-04-28,0,232.136673,231.46666,no_trade
2021-04-29,0,233.169998,225.666672,no_trade
2021-04-30,1,222.529999,236.479996,no_trade
2021-05-03,0,234.600006,228.300003,no_trade
2021-05-04,0,226.313339,224.53334,no_trade
2021-05-05,0,227.020004,223.646667,no_trade
2021-05-06,0,226.919998,221.179993,no_trade
2021-05-07,1,221.933334,224.123337,no_trade
2021-05-10,0,221.633331,209.679993,no_trade
2021-05-11,1,199.746674,205.733337,no_trade
2021-05-12,0,200.830002,196.630005,no_trade
2021-05-13,0,200.513336,190.563339,no_trade
2021-05-14,1,194.470001,196.580002,no_trade
2021-05-17,1,191.850006,192.276672,no_trade
2021-05-18,1,189.333328,192.623337,no_trade
2021-05-19,1,184.183334,187.820007,no_trade
2021-05-20,1,191.666672,195.593338,no_trade
2021-05-21,0,198.703339,193.626663,no_trade
2021-05-24,1,193.866669,202.146667,no_trade
2021-05-25,0,202.436661,201.563339,no_trade
2021-05-26,1,202.520004,206.376663,no_trade
2021-05-27,1,206.746674,210.28334,no_trade
2021-05-28,0,209.5,208.406662,no_trade
2021-06-01,0,209.266663,207.96666,no_trade
2021-06-02,0,206.710007,201.706665,no_trade
2021-06-03,0,200.600006,190.946671,no_trade
2021-06-04,1,193.236664,199.683334,no_trade
2021-06-07,1,197.276672,201.710007,no_trade
2021-06-08,0,207.669998,201.196671,no_trade
2021-06-09,0,200.723328,199.593338,no_trade
2021-06-10,1,201.293335,203.373337,no_trade
2021-06-11,0,203.410004,203.296661,no_trade
2021-06-14,1,204.07666,205.896667,no_trade
2021-06-15,0,205.563339,199.786667,no_trade
2021-06-16,1,199.179993,201.623337,no_trade
2021-06-17,1,200.630005,205.53334,no_trade
2021-06-18,1,204.456665,207.770004,no_trade
2021-06-21,0,208.160004,206.943329,no_trade
2021-06-22,1,206.083328,207.903336,no_trade
2021-06-23,1,210.666672,218.856674,no_trade
2021-06-24,1,224.996674,226.606674,no_trade
2021-06-25,0,229.860001,223.956665,no_trade
2021-06-28,1,223.880005,229.573334,no_trade
2021-06-29,0,228.21666,226.919998,no_trade
2021-06-30,0,226.589996,226.566666,no_trade
2021-07-01,0,227.973328,225.973328,no_trade
2021-07-02,0,226.32666,226.300003,no_trade
2021-07-06,0,227.236664,219.860001,no_trade
2021-07-07,0,221.42334,214.883331,no_trade
2021-07-08,1,209.456665,217.603333,no_trade
2021-07-09,1,217.726669,218.983337,no_trade
2021-07-12,1,220.733337,228.566666,no_trade
2021-07-13,0,228.773331,222.846664,no_trade
2021-07-14,0,223.583328,217.793335,no_trade
2021-07-15,0,219.463333,216.866669,no_trade
2021-07-16,0,218.226669,214.740005,no_trade
2021-07-19,1,209.963333,215.406662,no_trade
2021-07-20,1,217.330002,220.166672,no_trade
2021-07-21,0,219.869995,218.429993,no_trade
2021-07-22,0,218.813339,216.419998,no_trade
2021-07-23,0,215.453339,214.460007,no_trade
2021-07-26,1,216.990005,219.206665,no_trade
2021-07-27,0,221.133331,214.926666,no_trade
2021-07-28,0,215.666672,215.660004,no_trade
2021-07-29,1,216.596664,225.78334,no_trade
2021-07-30,1,223.919998,229.066666,no_trade
2021-08-02,1,233.333328,236.556671,no_trade
2021-08-03,0,239.666672,236.580002,no_trade
2021-08-04,0,237.0,236.973328,no_trade
2021-08-05,0,238.666672,238.210007,no_trade
2021-08-06,0,237.300003,233.03334,no_trade
2021-08-09,1,236.723328,237.919998,no_trade
2021-08-10,0,237.996674,236.66333,no_trade
2021-08-11,0,237.570007,235.940002,no_trade
2021-08-12,1,235.446671,240.75,no_trade
2021-08-13,0,241.236664,239.056671,no_trade
2021-08-16,0,235.023331,228.723328,no_trade
2021-08-17,0,224.220001,221.903336,no_trade
2021-08-18,1,223.25,229.66333,no_trade
2021-08-19,0,226.070007,224.490005,no_trade
2021-08-20,0,227.616669,226.753326,no_trade
2021-08-23,1,228.479996,235.433334,no_trade
2021-08-24,0,236.893326,236.16333,no_trade
2021-08-25,1,235.676666,237.066666,no_trade
2021-08-26,0,236.103333,233.720001,no_trade
2021-08-27,1,235.0,237.306671,no_trade
2021-08-30,1,238.240005,243.636673,no_trade
2021-08-31,1,244.333328,245.240005,no_trade
2021-09-01,1,244.693329,244.696671,no_trade
2021-09-02,0,244.833328,244.130005,no_trade
2021-09-03,1,244.083328,244.523331,no_trade
2021-09-07,1,246.666672,250.973328,no_trade
2021-09-08,0,253.860001,251.289993,no_trade
2021-09-09,1,251.136673,251.619995,no_trade
2021-09-10,0,253.199997,245.42334,no_trade
2021-09-13,1,246.736664,247.666672,no_trade
2021-09-14,1,247.523331,248.16333,no_trade
2021-09-15,1,248.333328,251.943329,no_trade
2021-09-16,1,250.943329,252.330002,no_trade
2021-09-17,1,252.383331,253.16333,no_trade
2021-09-20,0,244.853333,243.389999,no_trade
2021-09-21,1,244.929993,246.460007,no_trade
2021-09-22,1,247.843338,250.646667,no_trade
2021-09-23,0,251.666672,251.213333,no_trade
2021-09-24,1,248.630005,258.130005,no_trade
2021-09-27,1,257.706665,263.786682,no_trade
2021-09-28,0,262.399994,259.186676,no_trade
2021-09-29,1,259.933319,260.436676,no_trade
2021-09-30,0,260.333344,258.493347,no_trade
2021-10-01,0,259.466675,258.406677,no_trade
2021-10-04,0,265.5,260.51001,no_trade
2021-10-05,0,261.600006,260.196655,no_trade
2021-10-06,1,258.733337,260.916656,no_trade
2021-10-07,1,261.820007,264.536682,no_trade
2021-10-08,0,265.40332,261.829987,no_trade
2021-10-11,1,262.549988,263.980011,no_trade
2021-10-12,1,266.976654,268.573334,no_trade
2021-10-13,1,270.156677,270.359985,no_trade
2021-10-14,1,271.829987,272.773346,no_trade
2021-10-15,1,274.579987,281.01001,no_trade
2021-10-18,1,283.929993,290.036682,no_trade
2021-10-19,0,292.51001,288.089996,no_trade
2021-10-20,1,288.450012,288.600006,no_trade
2021-10-21,1,285.333344,298.0,no_trade
2021-10-22,1,298.5,303.226654,no_trade
2021-10-25,1,316.843323,341.619995,no_trade
2021-10-26,0,341.563324,339.476654,no_trade
2021-10-27,0,346.553345,345.953339,no_trade
2021-10-28,1,356.103333,359.013336,no_trade
2021-10-29,1,360.619995,371.333344,no_trade
2021-11-01,1,381.666656,402.863342,no_trade
2021-11-02,1,386.453339,390.666656,no_trade
2021-11-03,1,392.443329,404.619995,no_trade
2021-11-04,0,411.470001,409.970001,no_trade
2021-11-05,0,409.333344,407.363342,no_trade
2021-11-08,1,383.263336,387.646667,no_trade
2021-11-09,0,391.200012,341.166656,no_trade
2021-11-10,1,336.803345,355.983337,sale
2021-11-11,0,367.589996,354.503326,sale
2021-11-12,0,349.166656,344.473328,sale
2021-11-15,0,339.209991,337.796661,sale
2021-11-16,1,334.436676,351.57666,sale
2021-11-17,1,354.503326,363.003326,sale
2021-11-18,0,368.850006,365.459991,no_trade
2021-11-19,1,366.290009,379.019989,no_trade
2021-11-22,0,387.443329,385.623322,no_trade
2021-11-23,0,389.170013,369.676666,sale
2021-11-24,1,360.130005,372.0,no_trade
2021-11-26,0,366.48999,360.640015,no_trade
2021-11-29,1,366.996674,378.996674,no_trade
2021-11-30,1,381.456665,381.58667,no_trade
2021-12-01,0,386.899994,365.0,no_trade
2021-12-02,0,366.353333,361.533325,sale
2021-12-03,0,361.59668,338.323334,no_trade
2021-12-06,1,333.83667,336.33667,sale
2021-12-07,1,348.066681,350.583344,no_trade
2021-12-08,1,350.90332,356.320007,no_trade
2021-12-09,0,353.546661,334.600006,sale
2021-12-10,1,336.25,339.01001,no_trade
2021-12-13,0,333.696655,322.136658,sale
2021-12-14,1,315.0,319.503326,no_trade
2021-12-15,1,317.736664,325.329987,no_trade
2021-12-16,0,331.5,308.973328,sale
2021-12-17,1,304.92334,310.856659,sale
2021-12-20,0,303.566681,299.980011,no_trade
2021-12-21,1,305.623322,312.843323,sale
2021-12-22,1,321.886658,336.290009,sale
2021-12-23,1,335.600006,355.666656,no_trade
2021-12-27,1,357.890015,364.646667,sale
2021-12-28,0,369.829987,362.823334,sale
2021-12-29,0,366.213318,362.063324,no_trade
2021-12-30,1,353.776672,356.779999,no_trade
2021-12-31,0,357.813324,352.26001,opt_ex
2022-01-03,1,382.583344,399.926666,no_trade
2022-01-04,0,396.516663,383.196655,no_trade
2022-01-05,0,382.216675,362.706665,sale
2022-01-06,0,359.0,354.899994,no_trade
2022-01-07,0,360.123322,342.320007,no_trade
2022-01-10,1,333.333344,352.706665,no_trade
2022-01-11,1,351.223328,354.799988,no_trade
2022-01-12,1,359.616669,368.73999,no_trade
2022-01-13,0,369.690002,343.853333,no_trade
2022-01-14,1,339.959991,349.869995,no_trade
2022-01-18,1,342.203339,343.503326,sale
2022-01-19,0,347.236664,331.883331,no_trade
2022-01-20,0,336.57666,332.089996,no_trade
2022-01-21,0,332.113342,314.633331,no_trade
2022-01-24,1,301.58667,310.0,no_trade
2022-01-25,1,304.733337,306.133331,no_trade
2022-01-26,0,317.476654,312.470001,no_trade
2022-01-27,0,311.119995,276.366669,sale
2022-01-28,1,277.186676,282.116669,no_trade
2022-01-31,1,290.90332,312.23999,no_trade
2022-02-01,0,311.736664,310.416656,sale
2022-02-02,0,309.393341,301.886658,no_trade
2022-02-03,1,294.0,297.046661,no_trade
2022-02-04,1,299.073334,307.773346,no_trade
2022-02-07,0,307.929993,302.446655,no_trade
2022-02-08,1,301.843323,307.333344,no_trade
2022-02-09,0,311.666656,310.666656,no_trade
2022-02-10,0,302.790009,301.516663,no_trade
2022-02-11,0,303.209991,286.666656,no_trade
2022-02-14,1,287.190002,291.920013,no_trade
2022-02-15,1,300.0,307.476654,no_trade
2022-02-16,1,304.683319,307.796661,no_trade
2022-02-17,0,304.420013,292.116669,sale
2022-02-18,0,295.333344,285.660004,no_trade
2022-02-22,0,278.043335,273.843323,no_trade
2022-02-23,0,276.809998,254.679993,no_trade
2022-02-24,1,233.463333,266.92334,no_trade
2022-02-25,1,269.743347,269.956665,no_trade
2022-02-28,1,271.670013,290.143341,sale
2022-03-01,0,289.893341,288.123322,sale
2022-03-02,1,290.709991,293.296661,no_trade
2022-03-03,0,292.92334,279.763336,no_trade
2022-03-04,0,283.033325,279.429993,no_trade
2022-03-07,0,285.433319,268.193329,sale
2022-03-08,1,265.176666,274.799988,no_trade
2022-03-09,1,279.82666,286.323334,no_trade
2022-03-10,0,283.816681,279.433319,no_trade
2022-03-11,0,280.066681,265.116669,no_trade
2022-03-14,0,260.203339,255.456665,no_trade
2022-03-15,1,258.42334,267.296661,no_trade
2022-03-16,1,269.666656,280.07666,no_trade
2022-03-17,1,276.996674,290.533325,no_trade
2022-03-18,1,291.496674,301.796661,no_trade
2022-03-21,1,304.993347,307.053345,no_trade
2022-03-22,1,310.0,331.32666,no_trade
2022-03-23,1,326.646667,333.036682,no_trade
2022-03-24,1,336.57666,337.973328,no_trade
2022-03-25,1,336.0,336.880005,no_trade
2022-03-28,1,355.033325,363.946655,sale
2022-03-29,0,369.329987,366.523346,no_trade
2022-03-30,1,363.723328,364.66333,no_trade
2022-03-31,0,364.856659,359.200012,no_trade
2022-04-01,1,360.383331,361.529999,no_trade
2022-04-04,1,363.126678,381.816681,no_trade
2022-04-05,0,378.766663,363.753326,sale
2022-04-06,0,357.823334,348.58667,no_trade
2022-04-07,1,350.796661,352.420013,no_trade
2022-04-08,0,347.736664,341.829987,no_trade
2022-04-11,0,326.799988,325.309998,no_trade
2022-04-12,0,332.546661,328.983337,no_trade
2022-04-13,1,327.026672,340.790009,no_trade
2022-04-14,0,333.09668,328.333344,no_trade
2022-04-18,1,329.676666,334.763336,no_trade
2022-04-19,1,335.019989,342.716675,no_trade
2022-04-20,0,343.333344,325.733337,no_trade
2022-04-21,0,358.243347,336.26001,no_trade
2022-04-22,0,338.303345,335.016663,no_trade
2022-04-25,1,326.323334,332.67334,no_trade
2022-04-26,0,331.809998,292.140015,sale
2022-04-27,0,299.526672,293.83667,sale
2022-04-28,0,299.993347,292.503326,sale
2022-04-29,0,300.75,290.253326,no_trade
2022-05-02,1,286.92334,300.980011,sale
2022-05-03,1,301.059998,303.083344,no_trade
2022-05-04,1,301.313324,317.540009,no_trade
2022-05-05,0,313.006653,291.093323,no_trade
2022-05-06,0,295.666656,288.549988,no_trade
2022-05-09,0,278.816681,262.369995,no_trade
2022-05-10,0,273.103333,266.679993,no_trade
2022-05-11,0,265.0,244.666672,no_trade
2022-05-12,1,233.666672,242.666672,no_trade
2022-05-13,0,257.82666,256.529999,no_trade
2022-05-16,0,255.720001,241.456665,no_trade
2022-05-17,1,249.119995,253.869995,no_trade
2022-05-18,0,248.17334,236.603333,no_trade
2022-05-19,1,235.666672,236.473328,no_trade
2022-05-20,0,237.996674,221.300003,no_trade
